"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Linux Commands","","1786479228","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","General CLI","","1786479228","0","12",
"cards","8270","What command disables an active swap space partition or file?",".","70","0","1786479228","**What command disables an active swap space partition or file?** answer: swapoff","0"
"cards","8271","What command displays summary statistics of active swap areas and utilization?",".","70","0","1786479228","**What command displays summary statistics of active swap areas and utilization?** answer: swapon --show","0"
"cards","8272","What file configures static mount points, options, UUIDs, and filesystem types for boot?",".","70","0","1786479228","**What file configures static mount points, options, UUIDs, and filesystem types for boot?** answer: /etc/fstab","0"
"cards","8273","What file lists currently mounted filesystems dynamically in real-time?",".","70","0","1786479228","**What file lists currently mounted filesystems dynamically in real-time?** answer: /etc/mtab","0"
"cards","8274","What pseudo-file provides kernel-level status of all mounted filesystems and mount options?",".","70","0","1786479228","**What pseudo-file provides kernel-level status of all mounted filesystems and mount options?** answer: /proc/mounts","0"
"cards","8275","What option in /etc/fstab specifies that a filesystem should not be checked during boot by fsck?",".","70","0","1786479228","**What option in /etc/fstab specifies that a filesystem should not be checked during boot by fsck?** answer: 0 0","0"
"cards","8276","What mount option allows normal users to mount a specific filesystem manually?",".","70","0","1786479228","**What mount option allows normal users to mount a specific filesystem manually?** answer: user","0"
"cards","8277","What command outputs the content of a text file to standard output?",".","70","0","1786479228","**What command outputs the content of a text file to standard output?** answer: cat","0"
"cards","8278","What command outputs a text file in reverse line order?",".","70","0","1786479228","**What command outputs a text file in reverse line order?** answer: tac","0"
"cards","8279","What command concatenates files horizontally side-by-side?",".","70","0","1786479228","**What command concatenates files horizontally side-by-side?** answer: paste","0"
"cards","8280","What command merges files line by line based on a common join field?",".","70","0","1786479228","**What command merges files line by line based on a common join field?** answer: join","0"
"cards","8281","What command splits a large file into smaller fixed-size output files?",".","70","0","1786479228","**What command splits a large file into smaller fixed-size output files?** answer: split","0"
"cards","8282","What command extracts selected columns (fields) from each line of a file?",".","70","0","1786479228","**What command extracts selected columns (fields) from each line of a file?** answer: cut","0"
"cards","8283","What command translates, squeezes, or deletes characters from standard input?",".","70","0","1786479228","**What command translates, squeezes, or deletes characters from standard input?** answer: tr","0"
"cards","8284","What command counts the number of lines, words, and bytes in a file?",".","70","0","1786479228","**What command counts the number of lines, words, and bytes in a file?** answer: wc","0"
"cards","8285","What command reverses or rearranges the order of fields in each line?",".","70","0","1786479228","**What command reverses or rearranges the order of fields in each line?** answer: rev","0"
"cards","8286","What command formats text paragraphs into fixed-width lines?",".","70","0","1786479228","**What command formats text paragraphs into fixed-width lines?** answer: fmt","0"
"cards","8287","What command groups adjacent duplicate lines in a text file and counts or filters them?",".","70","0","1786479228","**What command groups adjacent duplicate lines in a text file and counts or filters them?** answer: uniq","0"
"cards","8288","What command sorts lines of text files alphanumerically or numerically?",".","70","0","1786479228","**What command sorts lines of text files alphanumerically or numerically?** answer: sort","0"
"cards","8289","What command compares two files line by line and outputs three columns (common and unique lines)?",".","70","0","1786479228","**What command compares two files line by line and outputs three columns (common and unique lines)?** answer: comm","0"
